YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,QV2M,RH2M,PRECTOTCORR
2002,8,10,96.99,1.04,1.58,0.51,1.07,47.81,1.47,2.64,0.75,1.89,50.75,17.15,86.12,2.74
2002,8,11,97.1,1.03,1.65,0.34,1.32,134.69,1.48,2.34,0.3,2.04,136.69,16.05,79.88,0.08
2002,8,12,97.12,1.06,2.41,0.17,2.24,174.06,1.49,2.96,0.03,2.93,161.5,15.44,79.88,0
2002,8,13,97.06,2.21,3.85,0.95,2.9,158.25,3.22,4.61,1.56,3.05,158.12,14.53,79.5,0
2002,8,14,97.07,3.19,4.5,1.75,2.75,180.81,4.7,6.95,2,4.95,179.56,13.61,78.31,0
2002,8,15,96.94,2.05,4.19,0.64,3.55,151.88,3.2,6.42,0.9,5.52,151.44,13.61,77.81,0
2002,8,16,96.88,1.25,3.5,0.43,3.07,195.5,1.89,4.46,0.53,3.93,191.31,13.49,74,0
2002,8,17,96.94,1.21,1.68,0.26,1.43,115.5,1.71,2.84,0.3,2.54,117.81,13.79,74.44,1.85
2002,8,18,96.97,1.63,3.11,0.8,2.31,92.5,2.27,4.19,0.96,3.23,94.62,14.4,78.69,3.35
2002,8,19,97.01,1.31,1.98,0.2,1.78,191.81,1.93,3.35,0.23,3.11,189.06,14.4,78.25,0.45
2002,8,20,96.97,2.14,3.15,1.61,1.54,85.94,3.02,3.74,1.75,1.99,86.81,14.89,81.06,0.11
2002,8,21,96.93,2.07,2.73,1.46,1.27,87.75,2.92,3.6,2.1,1.5,89.06,14.77,79.56,0
2002,8,22,96.94,2.34,3.35,1.2,2.16,92.19,3.18,3.97,1.97,2,93.19,15.62,83.38,0
2002,8,23,96.99,1.85,3.16,0.68,2.48,78.31,2.53,3.66,1.05,2.61,80.44,16.11,81.69,0
2002,8,24,97.02,1.64,2.89,0.76,2.12,76,2.29,3.46,1.01,2.45,77.44,16.66,84.12,7.28
2002,8,25,96.94,1.54,2.91,0.51,2.41,82,2.33,3.42,0.62,2.8,82.19,16.42,82.31,0.17
2002,8,26,96.95,1.05,2.4,0.07,2.33,169.94,1.46,3.02,0.15,2.87,172.75,15.69,80,0
2002,8,27,96.93,1.25,2.12,0.41,1.7,70.94,1.84,3.34,0.49,2.84,73.12,15.14,80.06,0
2002,8,28,96.99,1.24,2.06,0.42,1.64,76.81,1.66,2.95,0.63,2.32,79.19,14.65,78.81,0
2002,8,29,97.04,1.8,3.09,0.52,2.56,80.12,2.49,3.99,0.77,3.23,81.06,14.28,78.5,0
2002,8,30,96.96,1.89,3.01,0.36,2.65,72.38,2.64,4.57,0.54,4.03,73.56,14.95,80.75,0
2002,8,31,96.9,1.72,3.25,0.39,2.87,152,2.38,4.5,0.52,3.98,153.62,14.65,79.69,0
2002,9,1,96.99,1.68,3.55,0.53,3.02,130.25,2.36,4.62,0.49,4.12,133.25,14.59,78.06,0
2002,9,2,97.05,2,4.07,0.54,3.53,87.12,2.85,5.28,0.78,4.5,89,14.77,78.5,0
2002,9,3,97.01,1.56,2.54,0.52,2.02,158.81,2.1,3.4,0.78,2.61,160.62,15.26,79.5,0.02
2002,9,4,96.93,1.7,3.54,0.38,3.16,160.81,2.43,4.57,0.56,4,161.25,15.56,80.62,0
2002,9,5,96.9,1.26,1.98,0.44,1.54,114.25,1.78,3.13,0.68,2.46,115.19,15.99,82.12,0.05
2002,9,6,96.88,1.27,1.97,0.46,1.51,111.12,1.77,2.77,0.47,2.3,98.75,15.44,79.38,0.17
2002,9,7,96.87,1.73,3.07,0.24,2.84,122.38,2.37,4.27,0.28,3.99,123.38,14.16,76.75,0.09
2002,9,8,96.93,1.66,4.07,0.41,3.66,143.19,2.48,5.44,0.52,4.91,144.88,13.79,76.62,0
2002,9,9,96.91,1.47,2.29,0.32,1.97,239.38,2.02,3.34,0.2,3.15,240.38,14.34,80.25,0
2002,9,10,96.95,1.59,2.25,0.84,1.41,200.38,2.45,4.03,0.92,3.11,198.94,14.65,80.31,0
2002,9,11,96.97,1.66,3.08,0.47,2.61,146.88,2.42,4.62,0.88,3.75,148.25,15.14,78.62,0
2002,9,12,97.02,1.31,2.07,0.56,1.51,111.75,1.7,2.81,0.78,2.02,68.06,15.62,79,0
2002,9,13,97.11,1.97,2.98,0.82,2.16,75.69,2.73,4.19,1.25,2.93,76.31,16.11,80.31,0.68
2002,9,14,97.14,1.54,2.39,0.91,1.47,91.5,2.14,3.34,1.17,2.16,92.31,16.42,80.88,2.49
2002,9,15,97.16,1.63,3.59,0.31,3.27,147.81,2.3,4.15,0.39,3.76,150.56,15.56,77.56,0.05
2002,9,16,97.16,1.84,3.33,0.72,2.61,82.69,2.61,4.83,1.05,3.78,84.5,14.04,74.12,0
2002,9,17,97.06,1.73,3.15,0.58,2.57,96.56,2.41,4.65,0.93,3.72,98.75,13.79,73.94,0
2002,9,18,97.04,1.84,2.73,0.92,1.81,118,2.52,4.27,1.44,2.83,119.75,14.04,74.5,0
2002,9,19,97.07,1.79,2.78,0.98,1.8,97,2.37,3.28,1.63,1.65,98.25,15.01,77,0
2002,9,20,97.04,1.98,3.31,0.25,3.06,109.81,2.62,4.1,0.5,3.6,110.62,14.4,74.31,0
2002,9,21,96.98,1.9,3.55,0.53,3.02,131.44,2.65,4.98,0.81,4.17,134.06,14.28,74,0
2002,9,22,96.96,1.49,2.73,0.23,2.49,137,2.11,3.84,0.19,3.65,138.19,14.77,75.31,0.04
2002,9,23,96.97,2.02,4.02,0.02,4,166.62,2.89,5.45,0.2,5.26,151.81,14.83,75.25,0
2002,9,24,96.97,2.34,3.38,1.16,2.23,91.38,3.27,4.59,2,2.58,92.56,15.26,77.62,0
2002,9,25,96.94,2.52,4.07,0.98,3.09,87.88,3.38,4.57,1.56,3,89.06,15.5,77.5,0
2002,9,26,96.91,2.52,4.84,0.93,3.91,103.31,3.33,5.52,1.47,4.05,103.94,15.99,80,0
2002,9,27,96.95,1.69,2.77,0.34,2.44,148.5,2.34,3.8,0.5,3.3,150.12,16.3,80.94,6.63
2002,9,28,96.94,1.31,2.12,0.84,1.29,176.19,1.87,3.85,1.17,2.68,177.25,16.48,81.94,6.3
2002,9,29,96.96,1.59,3.35,0.7,2.66,157.69,2.38,4.69,0.81,3.88,159.88,15.93,81.12,1.39
2002,9,30,96.94,1.48,2.81,0.3,2.52,150.62,2.03,3.6,0.39,3.22,153.31,15.32,76.81,1.81
2002,10,1,96.9,1.66,2.73,0.66,2.07,74.5,2.28,3.34,1.04,2.3,77,15.2,75.44,0.13
2002,10,2,96.89,2.11,3.16,1.04,2.12,95.12,2.85,3.88,1.66,2.22,96.75,14.89,76.19,0
2002,10,3,96.82,2.03,3.33,0.73,2.59,93.56,2.75,3.62,1.14,2.48,94.88,15.38,77.5,0
2002,10,4,96.76,2.24,4.05,0.58,3.48,105.38,2.99,4.61,1,3.62,106.62,15.38,76.62,0
2002,10,5,96.78,1.77,2.52,0.16,2.36,98.81,2.45,3.62,0.26,3.37,100.62,16.36,79.81,16.69
2002,10,6,96.8,1.77,3.27,0.73,2.53,87.44,2.47,3.77,1.56,2.21,88.19,16.36,80,1.5
2002,10,7,96.88,1.59,3.51,0.07,3.44,143.06,2.3,4.11,0.15,3.95,148.62,15.87,77.19,0.09
2002,10,8,96.91,1.98,3.61,0.9,2.72,86.06,2.89,5.09,1.35,3.73,88,15.01,74.75,0.01
2002,10,9,96.94,1.91,3.56,0.13,3.43,116.94,2.62,4.4,0.35,4.05,116.38,15.08,74.12,0
2002,10,10,97.01,2.86,4.84,0.92,3.91,118.19,4.01,5.78,1.49,4.29,118.88,14.71,71.88,0.15
2002,10,11,96.93,1.49,3.49,0.21,3.28,163.62,2.11,4.25,0.29,3.95,166.56,14.47,71.5,0.03
2002,10,12,96.83,2.04,3.58,0.56,3.02,140.62,2.8,4.28,0.82,3.47,140.88,14.1,67.88,0
2002,10,13,96.82,1.52,2.96,0.31,2.65,117.19,1.97,3.32,0.55,2.77,118.56,15.2,71.06,1.43
2002,10,14,96.9,1.44,3.02,0.02,2.98,79.06,1.92,3.62,0.12,3.49,81.81,15.44,70.94,0.23
2002,10,15,97,1.91,3.25,0.4,2.86,132.69,2.6,3.98,0.59,3.39,133.38,15.62,73,0
2002,10,16,96.96,2.55,4.54,0.67,3.87,84.25,3.43,5.19,0.98,4.21,84.88,16.05,75.25,0
2002,10,17,96.92,1.97,3.12,0.52,2.6,78,2.68,4.1,0.78,3.32,80.56,14.65,69.75,0
2002,10,18,96.88,1.76,2.97,0.52,2.45,133.5,2.32,3.47,0.77,2.7,134.88,15.38,72.5,7.3
2002,10,19,96.84,1.96,3.27,0.22,3.05,128.44,2.59,3.71,0.23,3.48,99.94,14.83,70.88,1.17
2002,10,20,96.91,1.97,2.93,0.38,2.55,149.62,2.62,3.87,0.52,3.35,149.88,14.71,69.69,0
2002,10,21,96.9,1.66,3.77,0.3,3.48,98.25,2.16,4.69,0.48,4.21,99.19,13.79,66.12,0
2002,10,22,96.88,2.03,2.79,1.09,1.7,169.12,2.77,3.9,1.66,2.24,171.31,14.89,74,0
2002,10,23,96.83,1.89,3.91,0.39,3.52,165.5,2.66,5.48,0.52,4.96,162.81,15.01,71.38,0
2002,10,24,96.77,1.8,2.62,0.84,1.79,84.56,2.45,3.65,1.43,2.22,85.94,15.69,74.31,0.87
2002,10,25,96.86,1.75,3.45,0.16,3.29,61.56,2.2,3.97,0.23,3.73,62.69,15.69,72,0.05
2002,10,26,96.83,1.66,3.18,0.3,2.88,135.25,2.13,3.39,0.43,2.96,136.31,15.08,69.81,0.11
2002,10,27,96.78,1.62,2.71,0.16,2.55,101.62,2.18,3.42,0.2,3.23,100.94,15.87,72.06,0.02
2002,10,28,96.77,1.61,2.77,0.12,2.64,94.62,2.11,3.16,0.23,2.92,95.62,16.24,75.06,6.26
2002,10,29,96.77,1.7,3.6,0.35,3.25,68.38,2.12,3.91,0.49,3.42,70.31,16.17,73.44,0.83
2002,10,30,96.85,1.81,3.38,0.45,2.94,67.81,2.26,3.66,0.66,3,69.12,16.05,73.75,1.72
2002,10,31,96.89,2.23,4.21,1.11,3.09,105.75,2.95,4.7,1.6,3.1,106.56,15.93,77.06,0.25
2002,11,1,96.85,1.82,3.11,1.03,2.08,99.44,2.48,3.7,1.53,2.16,100.38,16.54,75.69,4.3
2002,11,2,96.85,1.83,3.76,0.41,3.34,111.25,2.36,4.17,0.65,3.52,112.5,17.21,79.44,0.78
2002,11,3,96.84,1.82,3.62,0.67,2.95,162.06,2.53,4.24,0.98,3.27,163.31,16.78,76.31,2.01
2002,11,4,96.77,1.5,2.84,0.7,2.15,141.94,1.97,2.94,0.93,2.02,143.81,17.03,77.06,5.46
2002,11,5,96.71,2.08,3.3,1.22,2.07,63,2.78,3.51,2.05,1.45,63.56,17.33,79.75,1.17
2002,11,6,96.73,1.52,2.3,0.49,1.82,40.69,2.02,2.61,0.62,1.99,42.62,17.09,76.06,0.14
2002,11,7,96.76,2.27,3.27,1.11,2.16,50.75,3.03,3.96,2.05,1.91,51.44,17.7,82.19,5.25
2002,11,8,96.83,1.8,4.09,0.16,3.92,108.44,2.33,4.61,0.22,4.39,109.75,17.4,79.62,2.92
2002,11,9,96.8,2.8,6.19,0.65,5.53,61.69,3.47,6.9,0.93,5.96,62.81,17.09,78.06,0.13
2002,11,10,96.85,2.16,3.58,0.94,2.64,78.5,2.93,3.86,1.35,2.51,79.69,16.85,77.31,2.85
2002,11,11,96.81,2.05,3.37,1.15,2.22,71.75,2.8,3.73,1.73,1.99,72.44,17.52,81.31,0.95
2002,11,12,96.74,2.01,3.05,1.31,1.74,59.06,2.78,3.61,1.52,2.09,60.31,17.33,78.12,3.33
2002,11,13,96.68,1.59,3.02,0.49,2.54,131.19,2.09,3.37,0.92,2.45,133.44,17.64,78.94,8.9
2002,11,14,96.65,1.35,3,0.04,2.96,176.44,1.66,3.2,0.25,2.95,162.62,17.76,83.31,4.18
2002,11,15,96.71,1.66,2.77,0.96,1.8,93.12,2.32,3.16,1.61,1.55,92.94,17.15,76.06,1.54
2002,11,16,96.77,1.98,3.35,1.16,2.2,81.88,2.75,3.82,1.65,2.17,82.81,17.27,77.81,0.38
2002,11,17,96.76,2.43,3.88,1.14,2.73,56.69,3.28,4.4,1.88,2.52,57.69,17.88,82.75,1.67
2002,11,18,96.74,1.46,2.66,0.17,2.49,124.88,2.03,3.11,0.16,2.95,127.81,17.64,85.5,11.07
2002,11,19,96.69,1.18,2.16,0.41,1.76,111.88,1.6,2.52,0.64,1.88,112.62,17.09,81.75,5.52
2002,11,20,96.74,0.88,1.3,0.26,1.04,114.5,1.16,1.46,0.48,0.98,117,16.78,79.88,10.76
2002,11,21,96.76,1.45,2.48,0.55,1.93,111.38,1.96,2.99,0.79,2.2,111.38,17.03,82,11.61
2002,11,22,96.76,1.07,1.91,0.46,1.45,108.44,1.38,2.21,0.64,1.57,110.69,17.15,81.62,4.51
2002,11,23,96.78,1.72,3.29,0.49,2.8,126.75,2.23,3.54,0.74,2.8,128.56,17.76,82.44,17.23
2002,11,24,96.86,1.25,2.12,0.59,1.53,126.25,1.58,2.25,0.88,1.37,112.44,17.52,81.25,10.93
2002,11,25,96.84,1.24,1.84,0.16,1.68,201.38,1.65,2.66,0.19,2.47,204.62,17.7,82.94,11.85
2002,11,26,96.97,3.06,4.86,1.33,3.53,201.75,4.37,5.87,2.4,3.47,201.62,16.24,86.12,8.58
2002,11,27,97.04,2.76,4.16,1.8,2.36,184.75,4.02,4.99,3.37,1.63,185.19,16.24,84.12,1.2
2002,11,28,97.03,1.62,2.99,0.52,2.48,202.81,2.39,3.61,0.93,2.67,202.88,16.97,84.75,10.01
2002,11,29,97.1,2.61,4.22,0.75,3.47,213.81,3.84,5.09,1.59,3.5,213.75,16.42,85.31,10.07
2002,11,30,96.97,1.54,2.98,0.27,2.71,227.38,2.48,4.99,0.32,4.67,224.81,16.3,82.56,5.46
2002,12,1,96.88,2.05,3.22,1.42,1.8,220.06,3.13,4.34,1.88,2.46,218.81,16.54,82.81,12.34
2002,12,2,96.86,1.45,2.47,0.41,2.05,226.19,2.15,3.81,0.73,3.09,223.75,16.78,81.5,3.83
2002,12,3,96.9,2.41,3.3,1.04,2.27,209.75,3.48,5.22,1.7,3.52,208.75,16.72,81.25,1.46
2002,12,4,96.83,1.96,3.05,0.58,2.48,242.5,2.92,5.08,0.6,4.48,240.88,16.85,79.5,1.47
2002,12,5,96.86,1.44,3.78,0.11,3.66,190.75,2.14,4.9,0.04,4.86,206.75,17.4,84.12,13.52
2002,12,6,96.83,1.81,2.51,1.02,1.48,168.5,2.65,4.23,1.18,3.05,169.5,17.64,85.56,10.34
2002,12,7,96.87,1.81,2.7,0.52,2.17,246.94,2.55,4.77,0.7,4.08,261.75,17.58,87.19,5.88
2002,12,8,96.87,1.78,3.48,0.43,3.05,97.38,2.16,3.72,0.6,3.12,98.19,17.58,82.12,17.39
2002,12,9,96.88,0.88,1.52,0.2,1.32,122.12,1.17,1.74,0.34,1.41,125.56,17.76,80.81,6.11
2002,12,10,96.88,1.52,3.39,0.6,2.79,198.06,1.93,3.8,0.82,2.98,198.12,17.64,82.25,0.28
2002,12,11,97,1.87,3.65,0.43,3.23,129.75,2.3,3.91,0.65,3.26,130.62,17.58,81.06,5.24
2002,12,12,97.13,1.88,3.81,0.02,3.78,278.19,2.46,4.41,0.04,4.38,274.94,18.07,89.88,4.06
2002,12,13,97.11,2.01,2.84,0.28,2.55,185.69,2.68,4.68,0.38,4.3,185.56,18.01,89.19,9.16
2002,12,14,97.03,1.79,2.33,1.02,1.3,127.62,2.6,4.05,1.57,2.48,128.81,17.7,86.5,15.18
2002,12,15,96.99,1.94,3.58,0.87,2.71,17.81,2.69,3.87,1.3,2.56,17.94,17.58,84.5,2.15
2002,12,16,96.98,1.95,3.3,0.72,2.58,71.56,2.58,3.69,1.01,2.68,72.38,17.46,83.69,20.5
2002,12,17,96.88,2.58,4.73,0.6,4.13,94,3.51,5.39,0.92,4.47,94.94,17.21,80,1
2002,12,18,96.79,2.29,3.62,1.44,2.18,75.5,3.13,3.99,2.46,1.53,76.62,17.7,82.81,1.72
2002,12,19,96.67,1.96,3.22,1.22,1.99,67,2.67,3.6,1.9,1.7,68,18.25,84.56,0.35
2002,12,20,96.63,1.9,3.57,1.05,2.52,70.38,2.51,3.9,1.59,2.3,71.75,18.01,83.75,0.1
2002,12,21,96.6,1.28,2.81,0.13,2.68,41.56,1.75,3.55,0.16,3.39,43,18.25,83.62,0.86
2002,12,22,96.61,1.64,3.42,0.13,3.29,105.81,2.22,3.81,0.2,3.62,106.5,18.37,82.44,2.36
2002,12,23,96.64,1.68,3.66,0.38,3.29,283,2.2,4.01,0.37,3.64,269.25,17.58,79.94,1.71
2002,12,24,96.66,2.34,4.45,1.1,3.35,298.94,3.3,5.3,1.71,3.59,298.44,18.37,89.62,1.51
2002,12,25,96.72,2.74,5.01,1.4,3.61,250.81,3.88,5.82,2.57,3.25,249.75,17.58,86.19,7.56
2002,12,26,96.69,1.67,2.42,0.5,1.92,246.12,2.59,4.1,0.49,3.61,244.69,17.94,90.62,6.38
2002,12,27,96.74,3.26,5.63,0.16,5.46,189,4.48,6.88,0.34,6.52,186.94,17.21,91.38,3
2002,12,28,96.85,3.84,4.77,3.07,1.7,207.5,5.21,5.68,4.75,0.94,207.56,15.08,83.06,0.67
2002,12,29,96.88,1.54,3.41,0.33,3.08,113.38,2.23,5.45,0.44,5.02,115.69,16.3,82.38,0.37
2002,12,30,96.91,1.37,3.03,0.16,2.88,219.31,2.06,5.3,0.26,5.05,218.56,17.09,85.81,1.03
2002,12,31,96.82,3.44,5.38,2.22,3.16,230.62,4.95,6.54,3.88,2.66,230.12,16.97,86.75,6.59
2003,1,1,96.89,3.83,6.12,1.88,4.23,260.94,5.39,7.2,3.61,3.6,260.75,16.78,86,0.83
2003,1,2,96.96,4.08,6.86,1.98,4.88,261.31,5.77,8.1,3.8,4.3,261.31,16.6,85,3.5
2003,1,3,97.02,4.55,6.16,2.88,3.28,239.5,6.31,7.2,5.26,1.94,239.44,16.17,82.25,2.96
2003,1,4,96.91,4.06,5.95,2.6,3.34,228.44,5.88,6.95,4.8,2.15,228.31,16.42,80.75,0.42
2003,1,5,96.93,3.48,5.2,2.57,2.62,235.12,5.17,6.06,4.29,1.77,234.31,16.78,80.69,2.1
2003,1,6,97,2.96,4.17,1.52,2.66,207.12,4.38,5.84,2.92,2.92,206,16.66,79.94,8.15
2003,1,7,96.97,1.75,3.42,0.55,2.88,200.81,2.74,4.77,0.74,4.02,201.44,16.24,76.62,0.68
2003,1,8,96.91,2.54,4.27,1.05,3.21,207.12,3.74,5.68,1.16,4.52,207.31,16.17,76.69,0.14
2003,1,9,96.93,3.55,4.08,2.55,1.52,244.31,5.1,6.01,4.3,1.7,243.62,15.81,76.94,0.41
2003,1,10,96.94,4.3,5.85,2.72,3.13,243.94,6.05,6.77,5.27,1.5,243.62,15.87,78.44,0.79
2003,1,11,96.93,4.85,6.63,3.02,3.61,235,6.73,7.97,5.73,2.24,235.06,16.05,78,1.29
2003,1,12,96.99,3.56,4.4,2.68,1.72,234.62,5.09,5.74,4.46,1.29,234.38,16.48,81.12,0.29
2003,1,13,96.92,2.61,4.03,1.46,2.56,236.19,3.84,5.12,2.1,3.02,235.94,16.17,78.19,0.55
2003,1,14,96.93,2.29,4.35,0.6,3.75,222.69,3.25,5.01,1.11,3.9,222.5,15.75,74.94,0.25
2003,1,15,96.96,2.2,3.85,1.09,2.77,250.62,3.12,4.32,1.16,3.16,248.62,15.87,75.75,3.25
2003,1,16,96.89,2.31,3.38,1.57,1.81,248.06,3.36,3.96,2.23,1.73,246.75,15.75,75.75,2.05
2003,1,17,96.89,1.91,2.41,1.39,1.02,258,2.74,3.38,2.01,1.38,256.62,15.93,76,0.13
2003,1,18,96.91,2.64,3.63,1.54,2.09,221.75,3.88,5.85,2.69,3.16,221.25,16.17,78.12,0.31
2003,1,19,96.86,4.24,5.83,2.8,3.02,202.06,6.02,6.85,5.29,1.56,201.75,15.5,75.69,0.22
2003,1,20,96.81,3.13,4.23,2.45,1.78,224.25,4.51,5.79,3.08,2.71,223.69,15.38,75.75,0.19
2003,1,21,96.8,3.13,4.95,2.38,2.58,228.31,4.55,5.87,2.97,2.9,227.94,16.85,77.38,0.39
2003,1,22,96.83,2.6,3.9,1.61,2.3,267.81,3.86,4.77,2.77,2,267,17.76,86.62,6.83
2003,1,23,96.72,3.27,5.7,1.73,3.98,267.94,4.72,6.81,3.06,3.75,267.31,17.7,88.56,4.67
2003,1,24,96.7,2.72,4.94,1.66,3.28,252.88,3.84,5.74,2.8,2.94,252.25,16.97,82.69,2.61
2003,1,25,96.73,1.8,2.36,1.23,1.12,263.5,2.68,4.21,1.94,2.27,262.62,17.52,85.19,1.1
2003,1,26,96.75,1.34,3.5,0.26,3.23,242.75,1.96,4.14,0.16,3.98,239.44,17.7,85.81,3.31
2003,1,27,96.78,2.1,3.99,0.74,3.25,267.38,3.05,4.55,0.8,3.75,265.88,18.01,87.62,7.02
2003,1,28,96.82,2.59,4.33,0.69,3.65,287.19,3.62,5,1.11,3.89,286.56,17.58,85.06,7.84
2003,1,29,96.86,2.83,5.45,1.31,4.14,292.81,3.96,6.45,2.14,4.3,292,17.82,91,3.47
2003,1,30,96.86,2.19,3.79,0.82,2.97,248.38,3.02,4.39,1.64,2.76,246.81,17.52,86.5,7.47
2003,1,31,96.91,2.01,3.47,0.23,3.23,272.44,2.81,3.82,0.23,3.59,270.25,17.52,88.62,13.98
2003,2,1,96.96,1.76,2.29,1.1,1.19,258.94,2.77,4.4,1.59,2.8,257.19,17.7,90.81,60.26
2003,2,2,96.91,2.53,4.44,1.45,2.98,225.62,3.73,5.3,2.59,2.72,224.31,17.46,90.62,16.97
2003,2,3,96.79,2.3,3.77,1.29,2.48,264.19,3.41,4.42,1.44,2.99,262.12,17.76,87.81,7.44
2003,2,4,96.86,3.62,6.12,1.94,4.19,294.69,5.36,7.27,3.91,3.36,294.19,17.94,92.94,44.25
2003,2,5,96.89,3.14,5.85,1.78,4.07,286.12,4.53,7.07,2.84,4.23,286.06,16.85,90.88,3.47
2003,2,6,96.79,4.3,7.54,1.97,5.57,315.88,6.14,8.91,4.03,4.88,315.94,17.21,87.94,1.19
2003,2,7,96.65,4.05,6.63,1.45,5.19,276.38,5.59,7.7,2.48,5.21,276.12,17.88,89,13.89
2003,2,8,96.65,2.75,5.45,0.16,5.28,228.81,3.87,6.65,0.23,6.42,229.06,18.31,92,9.09
2003,2,9,96.68,0.85,1.48,0.22,1.27,212.31,1.2,2.34,0.33,2.01,212.06,18.13,90.81,5.31
2003,2,10,96.72,1.73,3.84,0.23,3.62,193.31,2.59,4.61,0.27,4.34,192.25,17.94,87.25,4.22
2003,2,11,96.69,1.01,2.28,0.14,2.14,208.44,1.42,2.78,0.32,2.45,206.19,18.07,86.06,11.91
2003,2,12,96.62,2.39,3.46,1.46,2,191.19,3.45,3.87,2.57,1.3,191,18.74,92,27.19
2003,2,13,96.69,2.96,5.27,0.95,4.31,230.69,4.09,5.93,1.4,4.53,230.5,18.25,90.88,23.78
2003,2,14,96.77,2.13,3.8,1.01,2.8,311.12,2.95,4.3,1.48,2.83,311.06,18.13,89.62,35.42
2003,2,15,96.76,3.09,5.46,1.66,3.8,270.81,4.47,6.74,3,3.74,270.5,18.01,92.12,13.68
2003,2,16,96.78,2.67,4.16,1.48,2.68,284.31,3.81,4.91,2.55,2.35,283.06,17.94,90.12,19.53
2003,2,17,96.85,2.59,4.01,1.6,2.41,289.44,3.87,4.66,2.8,1.87,288.75,18.13,93.88,19.52
2003,2,18,96.83,2.77,3.95,1.84,2.12,245.56,4.18,4.8,3.55,1.25,244.75,17.03,87.12,7.49
2003,2,19,96.77,3,5.84,1.59,4.27,274.31,4.3,7.03,2.55,4.48,273.69,17.33,92.12,16.55
2003,2,20,96.79,3.03,5.16,1.76,3.4,258.06,4.48,6.09,3.52,2.58,257.38,16.85,86.5,3.88
2003,2,21,96.86,3.26,5.85,1.68,4.17,273.75,4.6,6.88,2.98,3.91,273.44,17.21,90.44,29.27
2003,2,22,96.88,3.3,6.3,1.56,4.73,298.12,4.64,7.34,2.84,4.51,298.31,17.52,89.69,6.01
2003,2,23,96.78,3.46,5.82,1.94,3.88,287.06,5.12,7.03,3.07,3.96,286.62,17.52,90.06,3.16
2003,2,24,96.66,3.68,6.24,2.03,4.21,283.62,5.49,7.56,4.02,3.54,282.69,17.7,90.75,2.58
2003,2,25,96.66,3.98,6.6,2.11,4.49,281.5,5.92,8.17,3.99,4.18,281.31,17.46,87.62,0.52
2003,2,26,96.63,4.15,6.54,1.98,4.55,281.12,6.05,7.98,3.8,4.18,280.81,17.88,91,12.62
2003,2,27,96.72,3.7,6.08,2.09,3.98,272.56,5.47,7.3,4.02,3.29,272.38,17.76,90.06,5.82
2003,2,28,96.73,3.94,6.46,1.95,4.51,251.75,5.63,7.76,3.4,4.36,251.62,16.85,85.69,1.38
2003,3,1,96.69,3.59,7.05,1.44,5.62,281.81,5.01,8.59,2.41,6.18,281.25,17.64,90.88,14.21
2003,3,2,96.73,3.86,6.92,1.87,5.05,280.44,5.93,8.63,3.49,5.15,280.12,17.76,90.06,4.3
2003,3,3,96.73,4.4,7.53,2.33,5.2,250.19,6.56,9.01,4.79,4.21,250.5,16.97,86,1.38
2003,3,4,96.68,3.95,6.75,2.38,4.36,263,5.89,8.02,4.5,3.52,262.88,17.21,86.19,0.47
2003,3,5,96.71,3.13,4.52,2.2,2.33,261.12,4.82,5.42,3.96,1.47,261.06,17.7,90.06,12.55
2003,3,6,96.73,3.33,5.04,2.04,3,244.19,5.02,6.36,3.67,2.69,244.25,17.82,88.88,16.29
2003,3,7,96.72,2.36,3.31,1.25,2.06,259.5,3.41,5.12,1.9,3.21,259.56,17.52,88.56,5.02
2003,3,8,96.79,2.76,4.49,1.68,2.81,270.5,4.02,5.22,2.8,2.41,270.31,16.48,87.44,1.6
2003,3,9,96.84,2.21,3.6,0.76,2.84,247.62,3.03,3.95,1.2,2.74,247.38,16.85,86.75,10.23
2003,3,10,96.89,2.51,3.89,1.49,2.41,179.19,3.49,4.2,2.38,1.83,178.44,16.91,87.62,3.84
2003,3,11,96.88,1.38,1.86,0.73,1.12,233.38,2.02,2.97,0.77,2.2,231.69,17.09,86.06,10.94
2003,3,12,96.89,1.47,2.53,0.02,2.52,171.19,1.98,2.72,0.09,2.62,171.62,17.94,89.31,8.11
2003,3,13,96.96,1.51,3.1,0.69,2.41,92.31,1.98,3.48,1.1,2.38,108.44,17.76,86.19,1.84
2003,3,14,96.93,2.59,5.2,1,4.21,12.56,3.66,6.25,1.64,4.61,12.5,17.7,93.81,2.75
2003,3,15,96.91,1.8,3.66,0.55,3.1,225.06,2.35,4.1,0.96,3.14,209.31,17.09,87.56,4.82
2003,3,16,96.91,1.42,2.7,0.3,2.4,262.31,2.04,3.84,0.41,3.44,263.06,17.58,87.12,7.88
2003,3,17,96.99,1.77,2.71,0.73,1.98,284.81,2.54,3.32,1.18,2.14,284.38,17.88,88.25,10.15
2003,3,18,96.95,1.42,2.94,0.24,2.69,228.12,1.85,3.29,0.34,2.95,214.31,18.19,90,6.7
2003,3,19,96.9,2.62,4.65,0.76,3.89,104.25,3.7,5.55,1.12,4.42,104.69,17.88,91,2.98
2003,3,20,96.8,1.88,3.24,0.88,2.37,96.06,2.6,3.63,1.31,2.32,96.69,17.46,86.94,0.28
2003,3,21,96.77,2.43,3.89,1.31,2.59,34.69,3.41,4.2,2.52,1.68,35.25,18.19,87.44,0.75
